,date,municipality,state,highestsize,minsize,avgsize,violent_protest,curfew_protest,property_damage_protest,police_protest,countlove,wiki,ipsos
3624,2020-06-09,Memphis,Tennessee,NA,NA,NA,NA,NA,NA,NA,1,0,0
3625,2020-06-09,Mesa,Arizona,400,400,400,NA,NA,NA,NA,1,0,0
3626,2020-06-09,Milwaukee,Wisconsin,NA,NA,NA,NA,NA,NA,NA,1,0,0
3627,2020-06-09,Milwaukie,Oregon,NA,NA,NA,NA,NA,NA,NA,1,0,0
3628,2020-06-09,Monroeville,Pennsylvania,NA,NA,NA,0,0,0,0,1,0,1
3629,2020-06-09,Monterey,California,100,100,100,NA,NA,NA,NA,1,0,0
3630,2020-06-09,Montgomery,NewYork,500,500,500,0,0,0,0,0,1,0
3631,2020-06-09,NewYork,NewYork,NA,NA,NA,NA,NA,NA,NA,1,1,1
3632,2020-06-09,Norman,Oklahoma,NA,NA,NA,NA,NA,NA,NA,1,0,0
3633,2020-06-09,Oakland,California,NA,NA,NA,0,0,0,0,0,0,1
3634,2020-06-09,Odessa,Texas,NA,NA,NA,NA,NA,NA,NA,1,0,0
3635,2020-06-09,Paramus,NewJersey,200,200,200,0,0,0,1,0,1,0
3636,2020-06-09,Philadelphia,Pennsylvania,NA,NA,NA,0,0,0,0,0,0,1
3637,2020-06-09,Phoenix,Arizona,150,150,150,NA,NA,NA,NA,1,0,0
3638,2020-06-09,PittsfieldTownship,Michigan,500,500,500,0,0,0,0,0,1,0
3639,2020-06-09,Portland,Oregon,1000,1000,1000,0,0,0,0,1,1,1
3640,2020-06-09,Queens,NewYork,200,200,200,0,0,0,0,1,0,1
3641,2020-06-09,Raleigh,NorthCarolina,NA,NA,NA,NA,NA,NA,NA,1,0,0
3642,2020-06-09,RanchoPeñasquitos,California,100,100,100,0,0,0,0,0,1,0
3643,2020-06-09,RedBank,NewJersey,100,100,100,NA,NA,NA,NA,1,0,0
3644,2020-06-09,Revere,Massachusetts,NA,NA,NA,0,0,0,0,0,0,1
3645,2020-06-09,Richmond,Virginia,NA,NA,NA,1,0,1,0,1,1,0
3646,2020-06-09,Rochester,Virginia,NA,NA,NA,0,0,1,0,0,0,1
3647,2020-06-09,SaltLakeCity,Utah,800,800,800,0,0,0,0,1,0,1
3648,2020-06-09,SanAntonio,Texas,NA,NA,NA,0,0,0,0,0,0,1
3649,2020-06-09,SanMarcos,Texas,NA,NA,NA,NA,NA,NA,NA,1,0,0
3650,2020-06-09,Seattle,Washington,200,100,150,0,0,0,0,1,1,1
3651,2020-06-09,Smithtown,NewYork,2000,2000,2000,0,0,0,0,1,1,0
3652,2020-06-09,Somers,NewYork,350,350,350,0,0,0,0,0,1,0
3653,2020-06-09,St.Petersburg,Florida,150,150,150,0,0,0,0,1,0,1
3654,2020-06-09,Syosset,NewYork,NA,NA,NA,NA,NA,NA,NA,1,0,0
3655,2020-06-09,Tallmadge,Ohio,20,20,20,NA,NA,NA,NA,1,0,0
3656,2020-06-09,Tulsa,Oklahoma,NA,NA,NA,NA,NA,NA,NA,1,0,0
3657,2020-06-09,Tyler,Texas,150,150,150,NA,NA,NA,NA,1,0,0
3658,2020-06-09,Watertown,Massachusetts,NA,NA,NA,0,0,0,0,0,0,1
3659,2020-06-09,WestHempstead,NewYork,NA,NA,NA,NA,NA,NA,NA,1,0,0
3660,2020-06-09,WestOrange,NewJersey,1000,1000,1000,0,0,0,0,0,1,0
3661,2020-06-10,Ashland,Ohio,NA,NA,NA,NA,NA,NA,NA,1,0,0
3662,2020-06-10,Auburn,Washington,70,70,70,0,0,0,0,0,1,0
3663,2020-06-10,Baltimore,Maryland,100,100,100,0,0,0,0,0,1,0
3664,2020-06-10,Beverly,Massachusetts,200,200,200,NA,NA,NA,NA,1,0,0
3665,2020-06-10,Boston,Massachusetts,100,100,100,0,0,0,0,1,0,1
3666,2020-06-10,CentralIslip,NewYork,1000,1000,1000,0,0,0,0,0,1,0
3667,2020-06-10,Christiansburg,Virginia,250,250,250,NA,NA,NA,NA,1,0,0
3668,2020-06-10,Columbus,Ohio,NA,NA,NA,0,0,0,0,0,1,0
3669,2020-06-10,Dallas,Oregon,100,100,100,NA,NA,NA,NA,1,0,0
3670,2020-06-10,DesMoines,Iowa,NA,NA,NA,NA,NA,NA,NA,1,0,0
3671,2020-06-10,Detroit,Michigan,NA,NA,NA,0,0,0,0,1,0,1
3672,2020-06-10,Edmonds,Washington,NA,NA,NA,0,0,0,0,0,1,0
3673,2020-06-10,ElPaso,Texas,NA,NA,NA,NA,NA,NA,NA,1,0,0
3674,2020-06-10,Essex,Massachusetts,100,100,100,NA,NA,NA,NA,1,0,0
3675,2020-06-10,Eugene,Oregon,NA,NA,NA,0,0,0,0,0,1,0
3676,2020-06-10,Florence,SouthCarolina,50,50,50,0,0,0,0,0,1,0
3677,2020-06-10,Glenview,Illinois,NA,NA,NA,0,0,0,0,0,1,0
3678,2020-06-10,Huron,SouthDakota,100,100,100,0,0,0,0,0,1,0
3679,2020-06-10,Indianapolis,Indiana,NA,NA,NA,0,0,0,0,0,1,0
3680,2020-06-10,Lansing,Michigan,NA,NA,NA,NA,NA,NA,NA,1,0,0
3681,2020-06-10,Leitchfield,Kentucky,NA,NA,NA,NA,NA,NA,NA,1,0,0
3682,2020-06-10,Lexington,Kentucky,NA,NA,NA,NA,NA,NA,NA,1,0,0
3683,2020-06-10,Louisville,Kentucky,NA,NA,NA,0,0,1,0,0,0,1
3684,2020-06-10,Memphis,Tennessee,NA,NA,NA,NA,NA,NA,NA,1,0,0
3685,2020-06-10,Milwaukee,Wisconsin,NA,NA,NA,NA,NA,NA,NA,1,0,0
3686,2020-06-10,Minneapolis,Minnesota,NA,NA,NA,0,0,1,0,0,1,0
3687,2020-06-10,Naples,Florida,600,1000,800,0,0,0,0,1,1,0
3688,2020-06-10,NewYork,NewYork,1000,1000,1000,1,0,0,1,0,1,0
3689,2020-06-10,Phoenix,Arizona,NA,NA,NA,NA,NA,NA,NA,1,0,0
3690,2020-06-10,Portland,Oregon,1000,1000,1000,0,0,0,0,1,1,0
3691,2020-06-10,Portsmouth,Virginia,NA,NA,NA,NA,NA,NA,NA,1,0,0
3692,2020-06-10,Richmond,Virginia,NA,NA,NA,0,0,1,0,1,1,1
3693,2020-06-10,Ridgewood,NewJersey,2000,2000,2000,0,0,0,0,0,1,0
3694,2020-06-10,RockyHill,Connecticuticut,NA,NA,NA,NA,NA,NA,NA,1,0,0
3695,2020-06-10,Rogers,Arkansas,NA,NA,NA,0,0,0,0,0,1,0
3696,2020-06-10,Salisbury,Maryland,100,100,100,0,0,0,0,0,1,0
3697,2020-06-10,SaltLakeCity,Utah,NA,NA,NA,0,0,0,0,1,0,1
3698,2020-06-10,SanMarcos,Texas,100,100,100,NA,NA,NA,NA,1,0,0
3699,2020-06-10,Schuylerville,NewYork,100,100,100,0,0,0,0,0,1,0
3700,2020-06-10,Seattle,Washington,NA,NA,NA,NA,NA,NA,NA,1,0,0
3701,2020-06-10,SouthPasadena,California,100,100,100,0,0,0,0,0,1,0
3702,2020-06-10,St.Augustine,Florida,100,100,100,NA,NA,NA,NA,1,0,0
3703,2020-06-10,Washington,DistrictofColumbia,20,20,20,NA,NA,NA,NA,1,0,0
3704,2020-06-10,WhiteCenter,Washington,100,100,100,0,0,0,0,0,1,0
3705,2020-06-11,Alameda,California,NA,NA,NA,NA,NA,NA,NA,1,0,0
3706,2020-06-11,Arnold,Missouri,20,20,20,NA,NA,NA,NA,1,0,0
3707,2020-06-11,Ashland,Ohio,NA,NA,NA,NA,NA,NA,NA,1,0,0
3708,2020-06-11,Aurora,Illinois,100,100,100,NA,NA,NA,NA,1,0,0
3709,2020-06-11,Avon,Indiana,500,500,500,0,0,0,0,0,1,0
3710,2020-06-11,Bath,Maine,20,20,20,NA,NA,NA,NA,1,0,0
3711,2020-06-11,Bemidji,Minnesota,NA,NA,NA,NA,NA,NA,NA,1,0,0
3712,2020-06-11,Birmingham,Alabama,NA,NA,NA,NA,NA,NA,NA,1,0,0
3713,2020-06-11,Bloomington,Illinois,50,50,50,NA,NA,NA,NA,1,0,0
3714,2020-06-11,Brownsburg,Indiana,100,100,100,0,0,0,0,0,1,0
3715,2020-06-11,Burrillville,RhodeIsland,50,50,50,0,0,0,0,0,1,0
3716,2020-06-11,Carlstadt,NewJersey,NA,NA,NA,NA,NA,NA,NA,1,0,0
3717,2020-06-11,Charlotte,NorthCarolina,NA,NA,NA,NA,NA,NA,NA,1,0,0
3718,2020-06-11,Coralville,Iowa,NA,NA,NA,NA,NA,NA,NA,1,0,0
3719,2020-06-11,Decatur,Illinois,400,400,400,NA,NA,NA,NA,1,0,0
3720,2020-06-11,DesMoines,Iowa,NA,NA,NA,NA,NA,NA,NA,1,0,0
3721,2020-06-11,Detroit,Michigan,NA,NA,NA,NA,NA,NA,NA,1,0,0
3722,2020-06-11,Edmonds,Washington,NA,NA,NA,0,0,0,0,0,1,0
3723,2020-06-11,Elkhart,Indiana,100,100,100,0,0,0,0,0,1,0
3724,2020-06-11,ElPaso,Texas,NA,NA,NA,NA,NA,NA,NA,1,0,0
3725,2020-06-11,Eugene,Oregon,NA,NA,NA,0,0,0,0,0,1,0
3726,2020-06-11,Fredericksburg,Virginia,NA,NA,NA,NA,NA,NA,NA,1,0,0
3727,2020-06-11,Glenview,Illinois,100,100,100,NA,NA,NA,NA,1,0,0
3728,2020-06-11,Indianapolis,Indiana,NA,NA,NA,0,0,0,0,0,1,0
3729,2020-06-11,Leitchfield,Kentucky,100,100,100,NA,NA,NA,NA,1,0,0
3730,2020-06-11,Lexington,Kentucky,NA,NA,NA,NA,NA,NA,NA,1,0,0
3731,2020-06-11,Lincoln,Nebraska,NA,NA,NA,NA,NA,NA,NA,1,0,0
3732,2020-06-11,Louisville,Kentucky,NA,NA,NA,0,0,1,0,0,0,1
3733,2020-06-11,Memphis,Tennessee,NA,NA,NA,NA,NA,NA,NA,1,0,0
3734,2020-06-11,Milwaukee,Wisconsin,NA,NA,NA,NA,NA,NA,NA,1,0,0
3735,2020-06-11,Montgomery,Alabama,20,20,20,NA,NA,NA,NA,1,0,0
3736,2020-06-11,NewOrleans,Louisiana,100,100,100,NA,NA,NA,NA,1,0,0
3737,2020-06-11,NewYork,NewYork,NA,NA,NA,NA,NA,NA,NA,1,1,0
3738,2020-06-11,PaloAlto,California,50,50,50,NA,NA,NA,NA,1,0,0
3739,2020-06-11,Phoenix,Arizona,NA,NA,NA,NA,NA,NA,NA,1,0,0
3740,2020-06-11,Pinckneyville,Illinois,100,100,100,NA,NA,NA,NA,1,0,0
3741,2020-06-11,PineBush,NewYork,100,100,100,0,0,0,0,0,1,0
3742,2020-06-11,Portland,Oregon,1000,1000,1000,0,0,0,0,1,1,0
3743,2020-06-11,Portsmouth,Virginia,NA,NA,NA,0,0,1,0,0,0,1
3744,2020-06-11,Richmond,Virginia,NA,NA,NA,NA,NA,NA,NA,1,0,0
3745,2020-06-11,Sacramento,California,100,100,100,NA,NA,NA,NA,1,0,0
3746,2020-06-11,SaltLakeCity,Utah,1000,1000,1000,NA,NA,NA,NA,1,0,0
3747,2020-06-11,SanFrancisco,California,200,200,200,0,0,0,0,1,1,0
3748,2020-06-11,Seattle,Washington,NA,NA,NA,NA,NA,NA,NA,1,0,0
3749,2020-06-11,Simpsonville,SouthCarolina,60,60,60,NA,NA,NA,NA,1,0,0
3750,2020-06-11,St.Louis,Missouri,300,300,300,NA,NA,NA,NA,1,0,0
3751,2020-06-11,Tempe,Arizona,100,100,100,NA,NA,NA,NA,1,0,0
3752,2020-06-11,Tuscaloosa,Alabama,NA,NA,NA,NA,NA,NA,NA,1,0,0
3753,2020-06-12,Amherst,Massachusetts,200,200,200,0,0,0,0,0,1,0
3754,2020-06-12,Ashland,Ohio,NA,NA,NA,NA,NA,NA,NA,1,0,0
3755,2020-06-12,Baltimore,Maryland,30,30,30,0,0,0,0,1,1,0
3756,2020-06-12,BelleChasse,Louisiana,NA,NA,NA,NA,NA,NA,NA,1,0,0
3757,2020-06-12,Birmingham,Alabama,NA,NA,NA,NA,NA,NA,NA,1,0,0
3758,2020-06-12,Brewster,NewYork,20,20,20,NA,NA,NA,NA,1,0,0
3759,2020-06-12,Bronx,NewYork,NA,NA,NA,0,0,0,0,0,0,1
3760,2020-06-12,Buffalo,NewYork,100,100,100,NA,NA,NA,NA,1,0,0
3761,2020-06-12,CapeCoral,Florida,100,100,100,0,0,0,0,0,1,0
3762,2020-06-12,Carbondale,Illinois,20,20,20,NA,NA,NA,NA,1,0,0
3763,2020-06-12,Chicago,Illinois,200,200,200,0,0,0,0,1,0,1
3764,2020-06-12,Clark,NewJersey,50,50,50,0,0,0,0,0,1,0
3765,2020-06-12,Columbus,Ohio,1000,1000,1000,0,0,0,0,0,1,0
3766,2020-06-12,CreveCoeur,Missouri,NA,NA,NA,NA,NA,NA,NA,1,0,0
3767,2020-06-12,Denver,Colorado,NA,NA,NA,NA,NA,NA,NA,1,0,0
3768,2020-06-12,DesMoines,Iowa,200,200,200,NA,NA,NA,NA,1,0,0
3769,2020-06-12,Detroit,Michigan,NA,NA,NA,0,0,0,0,1,0,1
3770,2020-06-12,Dover,Delaware,NA,NA,NA,0,0,1,0,0,1,0
3771,2020-06-12,EastBrunswick,NewJersey,750,200,475,0,0,0,0,1,1,0
3772,2020-06-12,EastLansing,Michigan,NA,NA,NA,NA,NA,NA,NA,1,0,0
3773,2020-06-12,EastMeadow,NewYork,100,100,100,0,0,0,0,1,1,0
3774,2020-06-12,EastPaloAlto,California,250,250,250,NA,NA,NA,NA,1,0,0
3775,2020-06-12,Edmonds,Washington,1000,1000,1000,0,0,0,0,0,1,0
3776,2020-06-12,Englewood,Ohio,100,100,100,NA,NA,NA,NA,1,0,0
3777,2020-06-12,FortMyers,Florida,NA,NA,NA,NA,NA,NA,NA,1,0,0
3778,2020-06-12,FortWorth,Texas,NA,NA,NA,NA,NA,NA,NA,1,0,0
3779,2020-06-12,GrandRapids,Michigan,200,200,200,NA,NA,NA,NA,1,0,0
3780,2020-06-12,Greenwood,Indiana,200,200,200,0,0,0,0,0,1,0
3781,2020-06-12,Grove,Oklahoma,150,150,150,NA,NA,NA,NA,1,0,0
3782,2020-06-12,Hamburg,Pennsylvania,200,200,200,NA,NA,NA,NA,1,0,0
3783,2020-06-12,Huntsville,Alabama,100,100,100,NA,NA,NA,NA,1,0,0
3784,2020-06-12,Indianapolis,Indiana,NA,NA,NA,0,0,0,0,0,1,0
3785,2020-06-12,IowaCity,Iowa,100,100,100,NA,NA,NA,NA,1,0,0
3786,2020-06-12,Issaquah,Washington,500,500,500,0,0,0,0,0,1,0
3787,2020-06-12,KansasCity,Missouri,NA,NA,NA,NA,NA,NA,NA,1,0,0
3788,2020-06-12,Kasson,Minnesota,NA,NA,NA,NA,NA,NA,NA,1,0,0
3789,2020-06-12,Kennewick,Washington,50,50,50,NA,NA,NA,NA,1,0,0
3790,2020-06-12,LagunaWoods,California,20,20,20,NA,NA,NA,NA,1,0,0
3791,2020-06-12,LaJolla,California,NA,NA,NA,0,0,0,0,0,1,0
3792,2020-06-12,Lexington,Kentucky,NA,NA,NA,0,0,0,0,1,1,0
3793,2020-06-12,Lincoln,Nebraska,NA,NA,NA,NA,NA,NA,NA,1,0,0
3794,2020-06-12,Lititz,Pennsylvania,NA,NA,NA,0,0,0,0,0,1,0
3795,2020-06-12,Londonderry,NewHampshire,300,300,300,NA,NA,NA,NA,1,0,0
3796,2020-06-12,LosAngeles,California,NA,NA,NA,0,0,0,0,0,0,1
3797,2020-06-12,McKeesport,Pennsylvania,NA,NA,NA,NA,NA,NA,NA,1,0,0
3798,2020-06-12,McMinnville,Oregon,NA,NA,NA,NA,NA,NA,NA,1,0,0
3799,2020-06-12,Memphis,Tennessee,30,30,30,NA,NA,NA,NA,1,0,0
3800,2020-06-12,Merrimack,NewHampshire,100,100,100,NA,NA,NA,NA,1,0,0
3801,2020-06-12,Metairie,Louisiana,20,20,20,NA,NA,NA,NA,1,0,0
3802,2020-06-12,Miami,Florida,200,200,200,NA,NA,NA,NA,1,0,0
3803,2020-06-12,Milwaukee,Wisconsin,NA,NA,NA,NA,NA,NA,NA,1,0,0
3804,2020-06-12,Minneapolis,Minnesota,100,100,100,NA,NA,NA,NA,1,0,0
3805,2020-06-12,MonmouthJunction,NewJersey,100,100,100,NA,NA,NA,NA,1,0,0
3806,2020-06-12,MountlakeTerrace,Washington,300,300,300,0,0,0,0,0,1,0
3807,2020-06-12,Nashville,Tennessee,NA,NA,NA,NA,NA,NA,NA,1,0,0
3808,2020-06-12,NewYork,NewYork,NA,NA,NA,NA,NA,NA,NA,1,1,1
3809,2020-06-12,Norfolk,Virginia,NA,NA,NA,NA,NA,NA,NA,1,0,0
3810,2020-06-12,OklahomaCity,Oklahoma,200,200,200,NA,NA,NA,NA,1,0,0
3811,2020-06-12,Omaha,Nebraska,100,100,100,NA,NA,NA,NA,1,0,0
3812,2020-06-12,Oregon,Illinois,300,300,300,0,0,0,0,0,1,0
3813,2020-06-12,OysterBay,NewYork,150,150,150,0,0,0,0,1,1,0
3814,2020-06-12,Pensacola,Florida,300,300,300,NA,NA,NA,NA,1,0,0
3815,2020-06-12,Philadelphia,Pennsylvania,NA,NA,NA,NA,NA,NA,NA,1,0,0
3816,2020-06-12,Phoenix,Arizona,100,100,100,0,0,0,0,1,0,1
3817,2020-06-12,Portland,Oregon,NA,NA,NA,NA,NA,NA,NA,1,0,0
3818,2020-06-12,Pullman,Washington,200,200,200,0,0,0,0,0,1,0
3819,2020-06-12,Quinlan,Texas,15,15,15,NA,NA,NA,NA,1,0,0
3820,2020-06-12,Raleigh,NorthCarolina,NA,NA,NA,NA,NA,NA,NA,1,0,0
3821,2020-06-12,Richmond,Virginia,NA,NA,NA,NA,NA,NA,NA,1,0,0
3822,2020-06-12,Romeo,Michigan,400,400,400,NA,NA,NA,NA,1,0,0
3823,2020-06-12,SanAntonio,Texas,NA,NA,NA,0,0,0,0,0,0,1
3824,2020-06-12,SanDiego,California,200,200,200,NA,NA,NA,NA,1,0,0
3825,2020-06-12,SanFrancisco,California,100,100,100,NA,NA,NA,NA,1,0,0
3826,2020-06-12,SanJose,California,NA,NA,NA,NA,NA,NA,NA,1,0,0
3827,2020-06-12,SantaClarita,California,NA,NA,NA,NA,NA,NA,NA,1,0,0
3828,2020-06-12,Sarasota,Florida,20,20,20,NA,NA,NA,NA,1,0,0
3829,2020-06-12,Seattle,Washington,61000,61000,61000,NA,NA,NA,NA,1,1,0
3830,2020-06-12,St.ClairShores,Michigan,100,100,100,NA,NA,NA,NA,1,0,0
3831,2020-06-12,St.Francisville,Louisiana,150,150,150,NA,NA,NA,NA,1,0,0
3832,2020-06-12,St.Louis,Missouri,NA,NA,NA,NA,NA,NA,NA,1,0,0
3833,2020-06-12,Tacoma,Washington,100,100,100,NA,NA,NA,NA,1,0,0
3834,2020-06-12,Torrance,California,100,100,100,NA,NA,NA,NA,1,0,0
3835,2020-06-12,VirginiaBeach,Virginia,NA,NA,NA,NA,NA,NA,NA,1,0,0
3836,2020-06-12,Walhalla,SouthCarolina,1,1,1,NA,NA,NA,NA,1,0,0
3837,2020-06-12,Wallingford,Connecticuticut,200,200,200,NA,NA,NA,NA,1,0,0
3838,2020-06-12,WestHartford,Connecticuticut,NA,NA,NA,NA,NA,NA,NA,1,0,0
3839,2020-06-12,Wilkes-Barre,Pennsylvania,100,100,100,NA,NA,NA,NA,1,0,0
3840,2020-06-12,Winston-Salem,NorthCarolina,NA,NA,NA,NA,NA,NA,NA,1,0,0
3841,2020-06-12,Woodburn,Oregon,NA,NA,NA,NA,NA,NA,NA,1,0,0
3842,2020-06-13,Aiken,SouthCarolina,NA,NA,NA,NA,NA,NA,NA,1,0,0
3843,2020-06-13,Akron,Ohio,100,100,100,NA,NA,NA,NA,1,0,0
3844,2020-06-13,Arlington,Texas,80,80,80,NA,NA,NA,NA,1,0,0
3845,2020-06-13,Athens,Ohio,70,70,70,NA,NA,NA,NA,1,0,0
3846,2020-06-13,Atlanta,Georgia,120,NA,NA,1,0,1,1,1,1,1
3847,2020-06-13,Beavercreek,Ohio,200,200,200,NA,NA,NA,NA,1,0,0
3848,2020-06-13,Beecher,Michigan,NA,NA,NA,NA,NA,NA,NA,1,0,0
3849,2020-06-13,Belton,Texas,300,300,300,NA,NA,NA,NA,1,0,0
3850,2020-06-13,Bettendorf,Iowa,NA,NA,NA,NA,NA,NA,NA,1,0,0
3851,2020-06-13,Boise,Idaho,3,3,3,NA,NA,NA,NA,1,0,0
3852,2020-06-13,Boston,Massachusetts,1000,1000,1000,NA,NA,NA,NA,1,0,0
3853,2020-06-13,BowlingGreen,Kentucky,NA,NA,NA,NA,NA,NA,NA,1,0,0
3854,2020-06-13,BoyntonBeach,Florida,NA,NA,NA,NA,NA,NA,NA,1,0,0
3855,2020-06-13,Brunswick,Maine,20,20,20,NA,NA,NA,NA,1,0,0
3856,2020-06-13,Canyon,Texas,200,200,200,NA,NA,NA,NA,1,0,0
3857,2020-06-13,Cassopolis,Michigan,100,100,100,0,0,0,0,0,1,0
3858,2020-06-13,Charlottesville,Virginia,200,200,200,NA,NA,NA,NA,1,0,0
3859,2020-06-13,Chicago,Illinois,NA,NA,NA,0,0,0,0,0,0,1
3860,2020-06-13,Clemson,SouthCarolina,3000,3000,3000,NA,NA,NA,NA,1,0,0
3861,2020-06-13,Cohoes,NewYork,400,400,400,NA,NA,NA,NA,1,0,0
3862,2020-06-13,Columbia,SouthCarolina,200,200,200,NA,NA,NA,NA,1,0,0
3863,2020-06-13,Concord,NorthCarolina,NA,NA,NA,NA,NA,NA,NA,1,0,0
3864,2020-06-13,Coronado,California,300,150,225,0,0,0,0,1,1,0
3865,2020-06-13,Corvallis,Oregon,300,300,300,NA,NA,NA,NA,1,0,0
3866,2020-06-13,Crestwood,Missouri,NA,NA,NA,NA,NA,NA,NA,1,0,0
3867,2020-06-13,Crowley,Louisiana,NA,NA,NA,NA,NA,NA,NA,1,0,0
3868,2020-06-13,DesMoines,Iowa,NA,NA,NA,NA,NA,NA,NA,1,0,0
3869,2020-06-13,Detroit,Michigan,NA,NA,NA,0,0,0,0,1,0,1
3870,2020-06-13,DiamondBar,California,NA,NA,NA,0,0,0,0,0,0,1
3871,2020-06-13,Dublin,NewHampshire,100,100,100,NA,NA,NA,NA,1,0,0
3872,2020-06-13,ElPaso,Texas,NA,NA,NA,NA,NA,NA,NA,1,0,0
3873,2020-06-13,Eugene,Oregon,NA,NA,NA,NA,NA,NA,NA,1,0,0
3874,2020-06-13,Ferguson,Missouri,100,100,100,NA,NA,NA,NA,1,0,0
3875,2020-06-13,FlorhamPark,NewJersey,NA,NA,NA,NA,NA,NA,NA,1,0,0
3876,2020-06-13,Florissant,Missouri,NA,NA,NA,NA,NA,NA,NA,1,0,0
3877,2020-06-13,Franklinville,NewJersey,100,100,100,NA,NA,NA,NA,1,0,0
3878,2020-06-13,Freeburg,Illinois,40,40,40,NA,NA,NA,NA,1,0,0
3879,2020-06-13,Germantown,Wisconsin,NA,NA,NA,NA,NA,NA,NA,1,0,0
3880,2020-06-13,Gilbert,Arizona,NA,NA,NA,NA,NA,NA,NA,1,0,0
3881,2020-06-13,Goodyear,Arizona,NA,NA,NA,NA,NA,NA,NA,1,0,0
3882,2020-06-13,GrandRapids,Michigan,100,100,100,NA,NA,NA,NA,1,0,0
3883,2020-06-13,Greensboro,NorthCarolina,200,200,200,NA,NA,NA,NA,1,0,0
3884,2020-06-13,Hillsboro,Oregon,NA,NA,NA,NA,NA,NA,NA,1,0,0
3885,2020-06-13,Houlton,Maine,NA,NA,NA,NA,NA,NA,NA,1,0,0
3886,2020-06-13,Houma,Louisiana,125,125,125,NA,NA,NA,NA,1,0,0
3887,2020-06-13,Houston,Texas,NA,NA,NA,0,0,0,0,0,0,1
3888,2020-06-13,Indianapolis,Indiana,NA,NA,NA,0,0,0,0,0,1,0
3889,2020-06-13,IowaCity,Iowa,NA,NA,NA,NA,NA,NA,NA,1,0,0
3890,2020-06-13,Jacksonville,Florida,200,200,200,NA,NA,NA,NA,1,0,0
3891,2020-06-13,Jefferson,Texas,60,60,60,NA,NA,NA,NA,1,0,0
3892,2020-06-13,Kennewick,Washington,1000,1000,1000,NA,NA,NA,NA,1,0,0
3893,2020-06-13,Kerrville,Texas,NA,NA,NA,NA,NA,NA,NA,1,0,0
3894,2020-06-13,LakeMills,Wisconsin,NA,NA,NA,NA,NA,NA,NA,1,0,0
3895,2020-06-13,LasCruces,NewMexico,NA,NA,NA,NA,NA,NA,NA,1,0,0
3896,2020-06-13,LasVegas,Nevada,NA,NA,NA,NA,NA,NA,NA,1,0,0
3897,2020-06-13,Lawton,Oklahoma,200,200,200,NA,NA,NA,NA,1,0,0
3898,2020-06-13,Lebanon,Oregon,100,100,100,0,0,0,0,0,1,0
3899,2020-06-13,Lexington,Kentucky,NA,NA,NA,NA,NA,NA,NA,1,0,0
3900,2020-06-13,Lincoln,Nebraska,100,100,100,NA,NA,NA,NA,1,0,0
3901,2020-06-13,Lockhart,Texas,20,20,20,NA,NA,NA,NA,1,0,0
3902,2020-06-13,Lodi,California,20,20,20,NA,NA,NA,NA,1,0,0
3903,2020-06-13,LosAngeles,California,NA,NA,NA,0,0,0,0,0,0,1
3904,2020-06-13,Magdalena,NewMexico,20,20,20,NA,NA,NA,NA,1,0,0
3905,2020-06-13,Manhattan,NewYork,NA,NA,NA,0,0,0,0,0,0,1
3906,2020-06-13,Marion,Virginia,NA,NA,NA,0,0,0,0,0,1,0
3907,2020-06-13,MarylandHeights,Missouri,NA,NA,NA,NA,NA,NA,NA,1,0,0
3908,2020-06-13,Mascoutah,Illinois,200,200,200,NA,NA,NA,NA,1,0,0
3909,2020-06-13,Mason,Ohio,200,200,200,0,0,0,0,1,1,0
3910,2020-06-13,McDonough,Georgia,100,100,100,NA,NA,NA,NA,1,0,0
3911,2020-06-13,Memphis,Tennessee,NA,NA,NA,NA,NA,NA,NA,1,0,0
3912,2020-06-13,Milford,Delaware,100,100,100,NA,NA,NA,NA,1,0,0
3913,2020-06-13,Montgomery,Alabama,100,100,100,NA,NA,NA,NA,1,0,0
3914,2020-06-13,MoreheadCity,NorthCarolina,100,100,100,0,0,0,0,0,1,0
3915,2020-06-13,Naples,Florida,100,100,100,0,0,0,0,1,1,0
3916,2020-06-13,Nashville,Tennessee,1000,1000,1000,NA,NA,NA,NA,1,0,0
3917,2020-06-13,NewAlbany,Indiana,100,100,100,NA,NA,NA,NA,1,0,0
3918,2020-06-13,Newark,Delaware,NA,NA,NA,0,0,0,0,0,1,0
3919,2020-06-13,Newark,NewJersey,100,100,100,NA,NA,NA,NA,1,0,0
3920,2020-06-13,NewOrleans,Louisiana,200,200,200,1,0,1,0,1,0,1
3921,2020-06-13,Newport,RhodeIsland,100,100,100,NA,NA,NA,NA,1,0,0
3922,2020-06-13,NewYork,NewYork,NA,NA,NA,0,0,0,0,0,0,1
3923,2020-06-13,Norfolk,Virginia,NA,NA,NA,NA,NA,NA,NA,1,0,0
3924,2020-06-13,NorthCharleston,SouthCarolina,50,50,50,NA,NA,NA,NA,1,0,0
3925,2020-06-13,Oakland,California,100,100,100,NA,NA,NA,NA,1,0,0
3926,2020-06-13,Opelika,Alabama,100,100,100,NA,NA,NA,NA,1,0,0
3927,2020-06-13,Palmdale,California,100,100,100,NA,NA,NA,NA,1,0,0
3928,2020-06-13,PanamaCity,Florida,20,20,20,NA,NA,NA,NA,1,0,0
3929,2020-06-13,Philadelphia,Pennsylvania,NA,NA,NA,0,0,0,0,0,1,1
3930,2020-06-13,Phoenix,Arizona,2000,2000,2000,0,0,0,0,1,0,1
