Date,Location,Attendees,Event (legacy; see tags),Tags,Curated,Source,Total Articles,City,State Name,State Code
2020-06-13,"Tampa, FL",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Counter protest; Police,Yes,https://www.tampabay.com/news/2020/06/13/tense-moments-at-back-the-blue-rally-as-cop-supporters-protesters-come-together-in-tampa/,2,Tampa,Florida,FL
2020-06-13,"Aiken, SC",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.aikenstandard.com/news/before-next-protest-aiken-black-lives-matter-group-maintains-momentum-with-family-event/article_cd496988-adc1-11ea-a48c-e3f0dd99f11e.html,1,Aiken,South Carolina,SC
2020-06-13,"Jefferson, TX",60.0,Racial Injustice,Civil Rights; For racial justice; Against Confederate symbol,Yes,https://www.marshallnewsmessenger.com/news/jefferson-residents-rally-for-removal-of-statue/article_48eec746-adc1-11ea-ab31-531bece5a9fc.html,2,Jefferson,Texas,TX
2020-06-13,"Lockhart, TX",20.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.statesman.com/news/20200613/lockhart-residents-march-to-have-confederate-monument-removed-honor-george-floyd,2,Lockhart,Texas,TX
2020-06-13,"State Capitol, Salem, OR",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.oregonlive.com/portland/2020/06/portland-protests-against-police-violence-continue-saturday-including-marches-rallies-throughout-metro-area.html,2,"State Capitol, Salem",Oregon,OR
2020-06-13,"Hillsboro, OR",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.oregonlive.com/portland/2020/06/portland-protests-against-police-violence-continue-saturday-including-marches-rallies-throughout-metro-area.html,1,Hillsboro,Oregon,OR
2020-06-13,"Portland, OR",1000.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.oregonlive.com/portland/2020/06/portland-protests-against-police-violence-continue-saturday-including-marches-rallies-throughout-metro-area.html,6,Portland,Oregon,OR
2020-06-13,"Beecher, MI",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.mlive.com/news/flint/2020/06/its-up-to-us-beecher-protesters-stand-up-to-racial-injustice.html,1,Beecher,Michigan,MI
2020-06-13,"San Antonio, TX",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.kens5.com/article/news/community/lgbtq-community-holds-black-lives-matter-march-in-downtown-san-antonio/273-2b1bda8a-8479-4345-b4c1-e80b197a8e77,1,San Antonio,Texas,TX
2020-06-13,"Quincy, FL",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.wtxl.com/news/florida-news/quincy-gadsden-county-shows-how-to-march-peacefully,1,Quincy,Florida,FL
2020-06-13,"Berra Park, St. Louis, MO",60.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.stltoday.com/news/local/metro/hundreds-march-in-black-lives-rally-organized-by-ferguson-florissant-schools/article_80c10952-d826-52e5-9e6f-5812a6fb87cd.html,1,"Berra Park, St. Louis",Missouri,MO
2020-06-13,"Ferguson, MO",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.stltoday.com/news/local/metro/hundreds-march-in-black-lives-rally-organized-by-ferguson-florissant-schools/article_80c10952-d826-52e5-9e6f-5812a6fb87cd.html,1,Ferguson,Missouri,MO
2020-06-13,"Crestwood, MO",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.stltoday.com/news/local/metro/hundreds-march-in-black-lives-rally-organized-by-ferguson-florissant-schools/article_80c10952-d826-52e5-9e6f-5812a6fb87cd.html,1,Crestwood,Missouri,MO
2020-06-13,"Wildwood, MO",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.stltoday.com/news/local/metro/hundreds-march-in-black-lives-rally-organized-by-ferguson-florissant-schools/article_80c10952-d826-52e5-9e6f-5812a6fb87cd.html,1,Wildwood,Missouri,MO
2020-06-13,"Maryland Heights, MO",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.stltoday.com/news/local/metro/hundreds-march-in-black-lives-rally-organized-by-ferguson-florissant-schools/article_80c10952-d826-52e5-9e6f-5812a6fb87cd.html,1,Maryland Heights,Missouri,MO
2020-06-13,"Webster Groves, MO",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.stltoday.com/news/local/metro/hundreds-march-in-black-lives-rally-organized-by-ferguson-florissant-schools/article_80c10952-d826-52e5-9e6f-5812a6fb87cd.html,1,Webster Groves,Missouri,MO
2020-06-13,"Waterloo, MO",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.stltoday.com/news/local/metro/hundreds-march-in-black-lives-rally-organized-by-ferguson-florissant-schools/article_80c10952-d826-52e5-9e6f-5812a6fb87cd.html,1,Waterloo,Missouri,MO
2020-06-13,"Scranton, PA",2000.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.wnep.com/article/news/local/lackawanna-county/thousands-show-up-for-black-lives-matter-rally-in-scranton/523-09ca437b-2b75-4f4f-bc0e-dbc949934e84,2,Scranton,Pennsylvania,PA
2020-06-13,"Scranton, PA",,Civil Rights,Civil Rights; For white supremacy; Counter protest,No,https://www.wnep.com/article/news/local/lackawanna-county/thousands-show-up-for-black-lives-matter-rally-in-scranton/523-09ca437b-2b75-4f4f-bc0e-dbc949934e84,1,Scranton,Pennsylvania,PA
2020-06-13,"Courthouse Square, Opelika, AL",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.oanow.com/news/local/latest-opelika-march-aimed-at-keeping-conversations-going/article_28a9263a-ac06-509a-b5dd-0bd7c7d5a872.html,1,"Courthouse Square, Opelika",Alabama,AL
2020-06-13,"Boynton Beach, FL",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.wptv.com/news/region-s-palm-beach-county/boynton-beach/protesters-gather-in-boynton-beach-over-george-floyds-death,1,Boynton Beach,Florida,FL
2020-06-13,"Las Cruces, NM",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.ktsm.com/local/las-cruces-news/for-second-week-las-cruces-protesters-force-closure-of-major-intersections/,1,Las Cruces,New Mexico,NM
2020-06-13,"Stamford, CT",200.0,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.stamfordadvocate.com/local/article/Stamford-rally-goers-urged-to-turn-passion-into-15338274.php,1,Stamford,Connecticut,CT
2020-06-13,"Pittsburgh, PA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://pittsburgh.cbslocal.com/2020/06/13/oakland-to-squirrel-hill-protests/,1,Pittsburgh,Pennsylvania,PA
2020-06-13,"Concord, NC",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.wcnc.com/article/news/local/concord-nc-peaceful-protest-george-floyd-wendell-moore/275-f1e904a7-2d3b-4653-83ca-339622a3f18f,1,Concord,North Carolina,NC
2020-06-13,"Canyon, TX",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.amarillo.com/news/20200613/canyon-resident-organizes-peaceful-rally-protest,1,Canyon,Texas,TX
2020-06-13,"Canyon, TX",2.0,Civil Rights,Civil Rights; For white supremacy; Counter protest,No,https://www.amarillo.com/news/20200613/canyon-resident-organizes-peaceful-rally-protest,1,Canyon,Texas,TX
2020-06-13,"Bayside High School, Virginia Beach, VA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.pilotonline.com/news/vp-nw-saturday-protests-nflk-ptown-20200613-uovzkvodgbhapazuueqrszopji-story.html,1,"Bayside High School, Virginia Beach",Virginia,VA
2020-06-13,"Maury High School, Norfolk, VA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.pilotonline.com/news/vp-nw-saturday-protests-nflk-ptown-20200613-uovzkvodgbhapazuueqrszopji-story.html,1,"Maury High School, Norfolk",Virginia,VA
2020-06-13,"Portsmouth, VA",20.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.pilotonline.com/news/vp-nw-saturday-protests-nflk-ptown-20200613-uovzkvodgbhapazuueqrszopji-story.html,1,Portsmouth,Virginia,VA
2020-06-13,"New Albany, IN",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.newsandtribune.com/news/protestors-rally-against-racism-injustice-during-new-albany-march/article_be4a035a-adb9-11ea-b3a8-d3d9a2e30cc8.html,1,New Albany,Indiana,IN
2020-06-13,"Surprise, AZ",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.azcentral.com/story/news/local/phoenix/2020/06/14/phoenix-protesters-speak-against-racism-injustice-and-police-brutality/3186093001/,1,Surprise,Arizona,AZ
2020-06-13,"Queen Creek, AZ",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.azcentral.com/story/news/local/phoenix/2020/06/14/phoenix-protesters-speak-against-racism-injustice-and-police-brutality/3186093001/,1,Queen Creek,Arizona,AZ
2020-06-13,"Bowling Green, KY",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.wbko.com/2020/06/14/bowling-green-for-peace-holds-peaceful-protest-in-downtown-bowling-green/,1,Bowling Green,Kentucky,KY
2020-06-13,"Panama City, FL",20.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.wjhg.com/content/news/Unity-rally-brings-residents-and-police-officers-together-571245291.html,1,Panama City,Florida,FL
2020-06-13,"Greensboro, NC",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://myfox8.com/news/protesters-march-through-target-and-harris-teeter-in-north-greensboro/,1,Greensboro,North Carolina,NC
2020-06-13,"North Park, San Diego, CA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.cbs8.com/article/news/local/protests/more-anti-racism-protests-planned-for-san-diego/509-4e5218c8-e406-4d68-97dc-33c1f50866ca,1,"North Park, San Diego",California,CA
2020-06-13,"Coronado, CA",300.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.cbs8.com/article/news/local/protests/more-anti-racism-protests-planned-for-san-diego/509-4e5218c8-e406-4d68-97dc-33c1f50866ca,1,Coronado,California,CA
2020-06-13,"Pacific Beach, San Diego, CA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.cbs8.com/article/news/local/protests/more-anti-racism-protests-planned-for-san-diego/509-4e5218c8-e406-4d68-97dc-33c1f50866ca,1,"Pacific Beach, San Diego",California,CA
2020-06-13,"San Diego, CA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.cbs8.com/article/news/local/protests/more-anti-racism-protests-planned-for-san-diego/509-4e5218c8-e406-4d68-97dc-33c1f50866ca,1,San Diego,California,CA
2020-06-13,"Milford, DE",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.delawareonline.com/story/news/2020/06/13/family-and-friends-march-memory-milford-man-killed-police/3184467001/,1,Milford,Delaware,DE
2020-06-13,"Charlottesville, VA",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.dailyprogress.com/news/local/hundreds-march-in-charlottesville-to-call-for-defunding-of-police/article_9bd524ab-ebb4-5700-8f40-9e59929cc034.html,1,Charlottesville,Virginia,VA
2020-06-13,"Brunswick, ME",20.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.wabi.tv/content/news/Dozens-march-in-Brunswick-as-part-of-a-black-lives-matter-demonstration-571246061.html,1,Brunswick,Maine,ME
2020-06-13,"Salt Lake City, UT",400.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.sltrib.com/news/2020/06/13/salt-lake-city-protesters,1,Salt Lake City,Utah,UT
2020-06-13,"El Paso, TX",,Racial Injustice,Civil Rights; For racial justice; Pro-LGBTQ,Yes,https://www.ktsm.com/local/el-pasos-lgbtq-community-holds-solidarity-march-for-black-lives-matter/,1,El Paso,Texas,TX
2020-06-13,"Houma, LA",125.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.dailycomet.com/news/20200613/march-for-justice-over-100-people-march-in-houma-protest-saturday,1,Houma,Louisiana,LA
2020-06-13,"Crowley, LA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.klfy.com/local/black-lives-matter-peaceful-protesters-take-to-the-streets-of-crowley/,1,Crowley,Louisiana,LA
2020-06-13,"Mercer Island, Seattle, WA",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.king5.com/article/news/local/wives-of-seattle-seahawks-lead-march-in-support-of-black-lives-matter/281-ccf6ba22-8529-4e9a-9cff-cf51d6886cad,2,"Mercer Island, Seattle",Washington,WA
2020-06-13,"Mason, OH",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.wcpo.com/news/crime/mason/mason-high-school-students-and-grads-organize-march-hundreds-turn-out,1,Mason,Ohio,OH
2020-06-13,"Bettendorf, IA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.kwqc.com/content/news/Black-Lives-Matter-protest-held-in-Bettendorf-571246571.html,1,Bettendorf,Iowa,IA
2020-06-13,"Lawton, OK",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.swoknews.com/news/justice-for-all-rally-lifts-by-spirit-hope/article_00df713c-9dc2-5c77-aedd-4456a34e540b.html,1,Lawton,Oklahoma,OK
2020-06-13,"Belton, TX",300.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.tdtnews.com/news/central_texas_news/article_8de0567a-ade5-11ea-b64a-bf896563fcf8.html,1,Belton,Texas,TX
2020-06-13,"Florissant, MO",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,http://www.stlamerican.com/news/local_news/respect-us-protest-group-returns-to-florissant-for-seventh-evening/article_71afe74e-adf0-11ea-b160-af959e3cac32.html,1,Florissant,Missouri,MO
2020-06-13,"Riverhead, NY",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://riverheadlocal.com/2020/06/14/in-riverhead-protesters-demand-racial-justice-and-an-end-to-police-brutality/,1,Riverhead,New York,NY
2020-06-13,"Washington, DC",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,http://www.salamancapress.com/washington-demonstrators-gather-for-third-weekend/video_ab5dfad4-b0fd-5935-bf34-2270909dadce.html,6,Washington,District of Columbia,DC
2020-06-13,"Sioux Falls, SD",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://kelo.com/news/articles/2020/jun/15/no-arrests-at-saturdays-sioux-falls-black-lives-matter-protest/1029461/,1,Sioux Falls,South Dakota,SD
2020-06-13,"Eugene, OR",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.kptv.com/news/district-ready-to-listen-after-protesters-tear-down-thomas-jefferson-statue-in-front-of-portland/article_0b34b048-af63-11ea-b32d-63eb6ae35316.html,1,Eugene,Oregon,OR
